User,PostalCode,Country,Latitude,Longitude,distanceToHdV
2751,J2W2S5,Canada,45.347994,-73.274135,85439.33432325373
2752,J2W2P9,Canada,45.357669,-73.29564,85915.28026847141
2753,J2Y1B4,Canada,45.309863,-73.307478,90278.51084068336
2754,J2W3C9,Canada,45.34916,-73.283818,85893.81880230692
2755,J2W2B3,Canada,45.371559,-73.256467,82624.44590643821
2756,J2X4H9,Canada,45.321066,-73.209018,84070.28575266624
2757,J2X4M6,Canada,45.297636,-73.230972,87160.52000255091
2758,J2X5G7,Canada,45.282237,-73.233723,88590.72432295106
2759,J2X0C7,Canada,45.32146,-73.243527,85866.28250682131
2760,J2X5V8,Canada,45.301887,-73.23812,87181.3873105801
2761,J2W3E8,Canada,45.353414,-73.289512,85889.73928229019
2762,J2W2P9,Canada,45.357669,-73.29564,85915.28026847141
2763,J2W2C5,Canada,45.366344,-73.262652,83375.09961114461
2764,J2W2X3,Canada,45.343855,-73.275757,85852.00108946528
2765,J2X1C1,Canada,45.315173,-73.239861,86181.99273825354
2766,J2W1L8,Canada,45.35275,-73.274366,85083.8823099499
2767,J2X5R7,Canada,45.323321,-73.245985,85847.73819386474
2768,J2W2P7,Canada,45.347304,-73.28353,86020.78125686914
2769,J2X0E3,Canada,45.322527,-73.245194,85869.39149753065
2770,J2W1V7,Canada,45.349823,-73.297051,86593.00373520334
2771,J2W1K7,Canada,45.352514,-73.303379,86749.39223610805
2772,J2W2T9,Canada,45.345543,-73.290551,86552.70197441426
2773,J2W1V2,Canada,45.35101,-73.299544,86644.53323549558
2774,J2W3E9,Canada,45.348685,-73.296252,86634.54948854035
2775,J2W2B2,Canada,45.375087,-73.253961,82211.8763082814
2776,J2X5J4,Canada,45.315597,-73.22708,85470.29967242654
2777,J2W1P6,Canada,45.344453,-73.275059,85766.40822858614
2778,J2W2N8,Canada,45.347321,-73.277568,85684.14586441753
2779,J2X1J3,Canada,45.311201,-73.239142,86468.79883610444
2780,J2W2T1,Canada,45.337261,-73.298985,87667.30113594918
2781,J2W2R9,Canada,45.339027,-73.298842,87522.97650230864
2782,J2W2R9,Canada,45.339027,-73.298842,87522.97650230864
2783,J2X5H2,Canada,45.295461,-73.23752,87682.3064672515
2784,J2W1X9,Canada,45.342104,-73.302765,87508.37736935147
2785,J2W1X9,Canada,45.342104,-73.302765,87508.37736935147
2786,J2X4W1,Canada,45.309714,-73.227988,86003.07729829849
2787,J2X4P9,Canada,45.296206,-73.241026,87803.6190113597
2788,J2W2P5,Canada,45.363441,-73.303075,85907.50553062082
2789,J2W2P7,Canada,45.347304,-73.28353,86020.78125686914
2790,J2W2P4,Canada,45.344399,-73.278536,85965.22340945165
2791,J2W2P4,Canada,45.344399,-73.278536,85965.22340945165
2792,J2W1N8,Canada,45.350419,-73.280386,85603.09863424383
2793,J2W1E1,Canada,45.341257,-73.276558,86099.26055057136
2794,J2Y1B3,Canada,45.307375,-73.308796,90547.46131913459
2795,J2X5J4,Canada,45.315597,-73.22708,85470.29967242654
2796,J2X4Z8,Canada,45.313574,-73.23482,86045.38085588819
2797,J2W2V9,Canada,45.337921,-73.294702,87375.11317289765
2798,J2W2A7,Canada,45.378187,-73.255468,82060.6130083159
2799,J2W1L8,Canada,45.35275,-73.274366,85083.8823099499
2800,J2W1W3,Canada,45.353421,-73.296502,86287.35421132574
2801,J2X5J4,Canada,45.315597,-73.22708,85470.29967242654
2802,J2W2R7,Canada,45.360508,-73.296834,85768.82075653193
2803,J2W2W8,Canada,45.365691,-73.30267,85715.4492133511
2804,J2W2P9,Canada,45.357669,-73.29564,85915.28026847141
2805,J2Y1B2,Canada,45.309568,-73.312175,90561.93466096783
2806,J2W1P7,Canada,45.34446,-73.274198,85717.73357648215
2807,J2W3E6,Canada,45.354655,-73.271103,84752.94343145889
2808,J2X2Y1,Canada,45.291933,-73.242889,88255.28977453405
2809,J2L3B3,Canada,45.283537,-72.785553,70497.72214934083
2810,J2W1L8,Canada,45.35275,-73.274366,85083.8823099499
2811,J2X5T4,Canada,45.323493,-73.207547,83792.40177750245
2812,J2X5N1,Canada,45.330303,-73.236726,84785.1298600437
2813,J2W2P4,Canada,45.344399,-73.278536,85965.22340945165
2814,J2W1X2,Canada,45.340141,-73.299386,87467.87848728901
2815,J2B1B4,Canada,45.882255,-72.483467,184.8422042084149
2816,J2W1H1,Canada,45.34516,-73.295589,86867.12798448915
2817,J2Y1A5,Canada,45.379229,-73.378863,89256.05327359836
2818,J2Y1B8,Canada,45.294894,-73.314003,91822.11375857951
2819,J2Y1B4,Canada,45.309863,-73.307478,90278.51084068336
2820,J2Y1B4,Canada,45.309863,-73.307478,90278.51084068336
2821,J2Y1A4,Canada,45.316467,-73.33814,91481.33630423968
2822,J2W1H5,Canada,45.346396,-73.293595,86659.2699763903
2823,J2W1H5,Canada,45.346396,-73.293595,86659.2699763903
2824,J2W1X3,Canada,45.342125,-73.299626,87328.87108177746
2825,J2W2Z7,Canada,45.356655,-73.302913,86409.1402631589
2826,J2W1M4,Canada,45.357448,-73.274034,84702.87811724523
2827,J2W1M4,Canada,45.357448,-73.274034,84702.87811724523
2828,J2W1P7,Canada,45.34446,-73.274198,85717.73357648215
2829,J2W2A3,Canada,45.35724,-73.298884,86133.66547836391
2830,J2W1X2,Canada,45.340141,-73.299386,87467.87848728901
2831,J2X4M2,Canada,45.297843,-73.238438,87532.64010521206
2832,J2X3J1,Canada,45.301954,-73.239518,87249.25679201691
2833,J2W1L3,Canada,45.353625,-73.305169,86767.78736894159
2834,J2W1H2,Canada,45.344752,-73.30176,87248.47994212007
2835,J2X1B1,Canada,45.316065,-73.228313,85496.87835168219
2836,J2W2S3,Canada,45.355371,-73.276366,84994.52671885428
2837,J2W2B6,Canada,45.369903,-73.254587,82645.36260322116
2838,J2X1J6,Canada,45.309731,-73.241912,86736.03582291401
2839,J2W0B3,Canada,45.357268,-73.278104,84947.04747327903
2840,J2W0B2,Canada,45.357268,-73.278104,84947.04747327903
2841,J2W2A8,Canada,45.375847,-73.255266,82227.82045129073
2842,J2X5P9,Canada,45.315891,-73.248356,86576.91987549575
2843,J2W1Y5,Canada,45.358627,-73.312196,86795.76023048043
2844,J2W2P6,Canada,45.34292,-73.294989,87005.43456253225
2845,J2W2Y3,Canada,45.341819,-73.293476,87004.87425388089
2846,J2W2Y3,Canada,45.341819,-73.293476,87004.87425388089
2847,J2W2A8,Canada,45.375847,-73.255266,82227.82045129073
2848,J2W1M3,Canada,45.355005,-73.268757,84593.8900159851
2849,J2Y1K2,Canada,45.317963,-73.310152,89791.9714078276
2850,J2Y1E1,Canada,45.330399,-73.352017,91215.41082777726
2851,J2W2P2,Canada,45.341892,-73.295778,87129.18068933043
2852,J2W3A3,Canada,45.337246,-73.294658,87424.88662947285
2853,J2X2P3,Canada,45.296852,-73.241997,87800.96227976399
2854,J2W1B4,Canada,45.37314,-73.362544,88701.42743523035
2855,J2W2K6,Canada,45.354922,-73.29857,86291.4213864799
2856,J2Y1A9,Canada,45.3129,-73.317128,90576.5175594066
2857,J2W1G8,Canada,45.344396,-73.290545,86640.7524249321
2858,J2W2H2,Canada,45.375095,-73.255128,82277.50868546175
2859,J2W2H2,Canada,45.375095,-73.255128,82277.50868546175
2860,J2X2P3,Canada,45.296852,-73.241997,87800.96227976399
2861,J2X2P3,Canada,45.296852,-73.241997,87800.96227976399
2862,J2W1M1,Canada,45.352,-73.280344,85478.836391337
2863,J2X5P1,Canada,45.362475,-73.245511,82711.38301086274
2864,J2W1G7,Canada,45.344028,-73.294174,86874.08165683196
2865,J2W1X2,Canada,45.340141,-73.299386,87467.87848728901
2866,J2W1X2,Canada,45.340141,-73.299386,87467.87848728901
2867,J2W2C5,Canada,45.366344,-73.262652,83375.09961114461
2868,J2W1L4,Canada,45.354783,-73.306432,86752.73943731918
2869,J2Y1E6,Canada,45.364976,-73.374978,90030.39328336777
2870,J2Y1E2,Canada,45.331643,-73.341267,90502.72566855482
2871,J2X1S1,Canada,45.308985,-73.225638,85940.19624939864
2872,J2X4J1,Canada,45.319436,-73.208916,84200.04446573039
2873,J2W1P7,Canada,45.34446,-73.274198,85717.73357648215
2874,J2W2B2,Canada,45.375087,-73.253961,82211.8763082814
2875,J2X4X3,Canada,45.281384,-73.240027,88986.71650081787
2876,J2W3A8,Canada,45.362281,-73.310422,86419.5317252244
2877,J2X0A8,Canada,45.318355,-73.239642,85910.78199198844
2878,J2N1X6,Canada,45.291184,-72.980436,76163.66480621205
2879,J2X0B5,Canada,45.321181,-73.248693,86166.45086326725
2880,J2W3C2,Canada,45.356702,-73.309189,86766.72455215166
2881,J2W2B4,Canada,45.374225,-73.255846,82384.87089210076
2882,J2W3C2,Canada,45.356702,-73.309189,86766.72455215166
2883,J2W1L4,Canada,45.354783,-73.306432,86752.73943731918
2884,J2W3C2,Canada,45.356702,-73.309189,86766.72455215166
2885,J2W3C2,Canada,45.356702,-73.309189,86766.72455215166
2886,J2W2V6,Canada,45.340322,-73.29208,87041.84714126779
2887,J2W1Z2,Canada,45.341366,-73.298074,87299.42501899094
2888,J2W1Z2,Canada,45.341366,-73.298074,87299.42501899094
2889,J2W1Z2,Canada,45.341366,-73.298074,87299.42501899094
2890,J2W1Z2,Canada,45.341366,-73.298074,87299.42501899094
2891,J2W1W9,Canada,45.339635,-73.297124,87379.14162785008
2892,J2W2T7,Canada,45.339089,-73.296275,87373.40362234757
2893,J2W2B3,Canada,45.371559,-73.256467,82624.44590643821
2894,J2Y1H4,Canada,45.29215,-73.360349,94611.28779558364
2895,J2N2R2,Canada,45.302621,-72.960268,74270.6578874542
2896,J2M1K9,Canada,45.331326,-72.623492,62107.28352072289
2897,J2W2W5,Canada,45.345079,-73.266798,85256.68891752118
2898,J2W1G6,Canada,45.344032,-73.295755,86963.1981434693
2899,J2W1G6,Canada,45.344032,-73.295755,86963.1981434693
2900,J2W3C6,Canada,45.350772,-73.30487,86966.92826338313
2901,J2B3A6,Canada,45.850979,-72.459157,3829.9814055132388
2902,J2N2P9,Canada,45.265913,-72.937379,77009.40278776865
2903,J2W2X9,Canada,45.358494,-73.312896,86846.21465893058
2904,J2W1G6,Canada,45.344032,-73.295755,86963.1981434693
2905,J2X5P9,Canada,45.315891,-73.248356,86576.91987549575
2906,J2X1R8,Canada,45.308985,-73.227998,86063.84326042589
2907,J2W0K3,Canada,45.337322,-73.291298,87230.27923813634
2908,J2W2S2,Canada,45.34803,-73.267084,85042.10779208722
2909,J2Y1B3,Canada,45.307375,-73.308796,90547.46131913459
2910,J2W1X2,Canada,45.340141,-73.299386,87467.87848728901
2911,J2X4J3,Canada,45.327304,-73.256662,86105.3180156372
2912,J2W2E7,Canada,45.356507,-73.265067,84270.20703689528
2913,J2W2T7,Canada,45.339089,-73.296275,87373.40362234757
2914,J2Y0H1,Canada,0,0,8672420.421869809
2915,J2X5P8,Canada,45.321677,-73.251255,86264.44332538219
2916,J2W2C7,Canada,45.3672,-73.258565,83078.16863828654
2917,J2X4X2,Canada,45.275478,-73.239355,89448.22413830663
2918,J2Y1C8,Canada,45.312423,-73.361111,93097.39985443678
2919,J2W1H1,Canada,45.34516,-73.295589,86867.12798448915
2920,J2W2W5,Canada,45.345079,-73.266798,85256.68891752118
2921,J2X0A8,Canada,45.318355,-73.239642,85910.78199198844
2922,J2W1W3,Canada,45.353421,-73.296502,86287.35421132574
2923,J2X5M8,Canada,45.334054,-73.23957,84636.33484769004
2924,J2W0E1,Canada,45.362993,-73.254787,83190.31263395377
2925,J2W0A2,Canada,45.353414,-73.289512,85889.73928229019
2926,J2X0C7,Canada,45.32146,-73.243527,85866.28250682131
2927,J2W1S3,Canada,45.350805,-73.26913,84940.50442870878
2928,J2X4X2,Canada,45.275478,-73.239355,89448.22413830663
2929,J2Y1M2,Canada,45.318871,-73.300352,89175.41100531805
2930,J2W2T4,Canada,45.340679,-73.294131,87129.79010242938
2931,J2X0G1,Canada,45.31751,-73.23621,85796.92885559106
2932,J2K3X1,Canada,45.214823,-72.825074,78741.97421657317
2933,J2X0C7,Canada,45.32146,-73.243527,85866.28250682131
2934,J2W3A1,Canada,45.337182,-73.301085,87791.8295073692
2935,J2W0E1,Canada,45.362993,-73.254787,83190.31263395377
2936,J2W1M3,Canada,45.355005,-73.268757,84593.8900159851
2937,J2W3A1,Canada,45.337182,-73.301085,87791.8295073692
2938,J2W2S6,Canada,45.34881,-73.301909,86947.045605089
2939,J2W1Z2,Canada,45.341366,-73.298074,87299.42501899094
2940,J2W2G3,Canada,45.351698,-73.263177,84537.96485568146
2941,J2Y1A5,Canada,45.379229,-73.378863,89256.05327359836
2942,J2W1J6,Canada,45.358699,-73.30599,86432.05045058101
2943,J2W1X8,Canada,45.342682,-73.302761,87463.84386367735
2944,J2X0B5,Canada,45.321181,-73.248693,86166.45086326725
2945,J2W1G2,Canada,45.349228,-73.298205,86704.12868343262
2946,J2X1J8,Canada,45.309975,-73.240908,86662.83852268636
2947,J2Y1A5,Canada,45.379229,-73.378863,89256.05327359836
2948,J2W1Z2,Canada,45.341366,-73.298074,87299.42501899094
2949,J2X5T9,Canada,45.329206,-73.236351,84853.64283246356
2950,J2Y1B4,Canada,45.309863,-73.307478,90278.51084068336
2951,J2W0G2,Canada,45.360475,-73.291563,85469.03010717893
2952,J2X5S5,Canada,45.270372,-73.238634,89842.06382749318
2953,J2W2P5,Canada,45.363441,-73.303075,85907.50553062082
2954,J2X2P5,Canada,45.296979,-73.235042,87427.03156821882
2955,J2W2B2,Canada,45.375087,-73.253961,82211.8763082814
2956,J2X5G7,Canada,45.282237,-73.233723,88590.72432295106
2957,J2Y1C3,Canada,45.29119,-73.321506,92528.02886029072
2958,J2W2X5,Canada,45.361159,-73.292025,85443.65467144277
2959,J2X5T1,Canada,45.267434,-73.229725,89639.1669444093
2960,J2W2S1,Canada,45.34292,-73.294989,87005.43456253225
2961,J2W2S1,Canada,45.34292,-73.294989,87005.43456253225
2962,J2W1W2,Canada,45.379339,-73.280263,83396.90224247874
2963,J2X5T9,Canada,45.329206,-73.236351,84853.64283246356
2964,J2W2G5,Canada,45.355392,-73.266182,84419.22376120502
2965,J2W1B4,Canada,45.37314,-73.362544,88701.42743523035
2966,J2W1B4,Canada,45.37314,-73.362544,88701.42743523035
2967,J2W1B4,Canada,45.37314,-73.362544,88701.42743523035
2968,J2X5P2,Canada,45.317455,-73.210229,84432.92306187116
2969,J2W1W9,Canada,45.339635,-73.297124,87379.14162785008
2970,J2W2Z7,Canada,45.356655,-73.302913,86409.1402631589
2971,J2W1X2,Canada,45.340141,-73.299386,87467.87848728901
2972,J2N2W2,Canada,45.279408,-72.988898,77629.87871430464
2973,J2W2T6,Canada,45.360037,-73.295322,85717.65105380454
2974,J2W2B7,Canada,45.372086,-73.252578,82363.86178930357
2975,J2W1O9,Canada,0,0,8672420.421869809
2976,J2W1X7,Canada,45.337692,-73.299383,87656.47058123091
2977,J2W3A5,Canada,45.364086,-73.30866,86182.50055601206
2978,J2W2C2,Canada,45.370954,-73.256496,82672.5319092364
2979,J2W1H2,Canada,45.344752,-73.30176,87248.47994212007
2980,J2W2C5,Canada,45.366344,-73.262652,83375.09961114461
2981,J2W1W6,Canada,45.353875,-73.297423,86305.39881792775
2982,J2X3E8,Canada,45.31328,-73.244921,86605.88413753321
2983,J2X3Y2,Canada,45.299169,-73.231747,87073.36068166285
2984,J2Y1A8,Canada,45.316187,-73.320335,90499.80589129546
2985,J2W3A3,Canada,45.337246,-73.294658,87424.88662947285
2986,J2X3Y2,Canada,45.299169,-73.231747,87073.36068166285
2987,J2X4Z1,Canada,45.288221,-73.243844,88613.54155976347
2988,J2W1Z5,Canada,45.360308,-73.309385,86507.19929222697
2989,J2W1Z6,Canada,45.382102,-73.254186,81689.38482311317
2990,J2X3J1,Canada,45.301954,-73.239518,87249.25679201691
2991,J2W1H1,Canada,45.34516,-73.295589,86867.12798448915
2992,J2W3C1,Canada,45.369687,-73.258131,82862.39768524698
2993,J2X3R8,Canada,45.308602,-73.238187,86631.59661639624
2994,J2W1G6,Canada,45.344032,-73.295755,86963.1981434693
2995,J2Y1L6,Canada,45.320418,-73.300905,89084.8526140587
2996,J2N0H2,Canada,45.275648,-72.970851,77292.18836176001
2997,J2W1Y3,Canada,45.339602,-73.296213,87330.30553934089
2998,J2W1H4,Canada,45.346529,-73.295468,86755.1989338087
2999,J2X1X4,Canada,45.306754,-73.228042,86250.71833060139
3000,J2W2R5,Canada,45.357669,-73.29564,85915.28026847141
3001,J2W3C1,Canada,45.369687,-73.258131,82862.39768524698
3002,J2N0G6,Canada,45.275648,-72.970851,77292.18836176001
3003,J2W2Y4,Canada,45.335529,-73.296936,87685.9057177226
3004,J2W2B2,Canada,45.375087,-73.253961,82211.8763082814
3005,J2Y1A4,Canada,45.316467,-73.33814,91481.33630423968
3006,J2X5N8,Canada,45.378302,-73.244647,81437.4642285865
3007,J2W1W4,Canada,45.358851,-73.294829,85779.21282190975
3008,J2W1W4,Canada,45.358851,-73.294829,85779.21282190975
3009,J2W1W4,Canada,45.358851,-73.294829,85779.21282190975
3010,J2X1A2,Canada,45.316798,-73.237379,85917.25585500138
3011,J2W1X5,Canada,45.338174,-73.299579,87630.34371400005
3012,J2X0A2,Canada,45.321859,-73.248641,86108.86600617351
3013,J2W1M6,Canada,45.365687,-73.266784,83659.59370800247
3014,J2W3E7,Canada,45.354997,-73.272825,84823.52126053936
3015,J2X0A2,Canada,45.321859,-73.248641,86108.86600617351
3016,J2W1M6,Canada,45.365687,-73.266784,83659.59370800247
3017,J2W1Y8,Canada,45.344142,-73.278005,85955.45375504532
3018,J2W1H1,Canada,45.34516,-73.295589,86867.12798448915
3019,J2W1X2,Canada,45.340141,-73.299386,87467.87848728901
3020,J2W2B8,Canada,45.370488,-73.252827,82500.91214110646
3021,J2X4C5,Canada,45.274845,-73.229641,89005.75154116073
3022,J2W2T6,Canada,45.360037,-73.295322,85717.65105380454
3023,J2Y0A1,Canada,45.317032,-73.314747,90121.23865431765
3024,J2Y1L2,Canada,45.318871,-73.300352,89175.41100531805
3025,J2X5P9,Canada,45.315891,-73.248356,86576.91987549575
3026,J2W0H6,Canada,45.365035,-73.260531,83355.92578491292
3027,J2W3B2,Canada,45.353448,-73.307754,86929.55386397774
3028,J2W1B4,Canada,45.37314,-73.362544,88701.42743523035
3029,J2Y1C5,Canada,45.309748,-73.342992,92272.93090026359
3030,J2W1Y4,Canada,45.36164,-73.311929,86554.79219366993
3031,J2Y1E5,Canada,45.343557,-73.374872,91572.86706435756
3032,J2Y1E5,Canada,45.343557,-73.374872,91572.86706435756
3033,J2W3B7,Canada,45.357201,-73.3122,86902.95857719891
3034,J2W0K6,Canada,45.337322,-73.291298,87230.27923813634
3035,J2W3E8,Canada,45.353414,-73.289512,85889.73928229019
3036,J2W0B5,Canada,45.359382,-73.291538,85550.5295161899
3037,J2W2Y2,Canada,45.339718,-73.294409,87219.675823969
3038,J2W1X4,Canada,45.337879,-73.300614,87711.50317356722
3039,J2W3E7,Canada,45.354997,-73.272825,84823.52126053936
3040,J2W1W3,Canada,45.353421,-73.296502,86287.35421132574
3041,J2W1H2,Canada,45.344752,-73.30176,87248.47994212007
3042,J2W3A1,Canada,45.337182,-73.301085,87791.8295073692
3043,J2W3A1,Canada,45.337182,-73.301085,87791.8295073692
3044,J2W1Y3,Canada,45.339602,-73.296213,87330.30553934089
3045,J2W2V5,Canada,45.337026,-73.297679,87611.88166585444
3046,J2X1A2,Canada,45.316798,-73.237379,85917.25585500138
3047,J2X0B5,Canada,45.321181,-73.248693,86166.45086326725
3048,J2E2V5,Canada,0,0,8672420.421869809
3049,J2W0K8,Canada,45.337322,-73.291298,87230.27923813634
3050,J2W2Y2,Canada,45.339718,-73.294409,87219.675823969
3051,J2W3E1,Canada,45.347352,-73.301319,87024.65148212241
3052,J2W1M6,Canada,45.365687,-73.266784,83659.59370800247
3053,J2W2X4,Canada,45.363292,-73.307753,86189.29178578965
3054,J2N1Y8,Canada,45.270443,-72.984461,78320.85472049753
3055,J2X4X3,Canada,45.281384,-73.240027,88986.71650081787
3056,J2W1E8,Canada,45.361403,-73.30895,86399.98767348313
3057,J2Y1A4,Canada,45.316467,-73.33814,91481.33630423968
3058,J2W2K2,Canada,45.343862,-73.2772,85932.16755599967
3059,J2W2C5,Canada,45.366344,-73.262652,83375.09961114461
3060,J2X4X3,Canada,45.281384,-73.240027,88986.71650081787
3061,J2X4X3,Canada,45.281384,-73.240027,88986.71650081787
3062,J2W1L7,Canada,45.352356,-73.273,85037.48348489235
3063,J2W0H3,Canada,45.362142,-73.3077,86272.30716940125
3064,J2W1XW2,Canada,0,0,8672420.421869809
3065,J2Y1G5,Canada,45.375442,-73.392871,90373.11336260573
3066,J2W1L2,Canada,45.353473,-73.300526,86513.33453594879
3067,J2Y1A4,Canada,45.316467,-73.33814,91481.33630423968
3068,J2Y1A4,Canada,45.316467,-73.33814,91481.33630423968
3069,J2Y1B5,Canada,45.307638,-73.317405,91003.76389389395
3070,J2W2Y3,Canada,45.341819,-73.293476,87004.87425388089
3071,J2W1G8,Canada,45.344396,-73.290545,86640.7524249321
3072,J2X5R9,Canada,45.347483,-73.255788,84456.80214568076
3073,J2W2W9,Canada,45.341819,-73.293964,87032.40343675177
3074,J2W2Z4,Canada,45.359483,-73.303247,86214.98506732106
3075,J2W1X5,Canada,45.338174,-73.299579,87630.34371400005
3076,J2W3B1,Canada,45.358986,-73.293479,85691.66233873706
3077,J2W1H6,Canada,45.348192,-73.291897,86425.18455558979
3078,J2Y1E1,Canada,45.330399,-73.352017,91215.41082777726
3079,J2X2L4,Canada,45.29915,-73.236327,87313.95917071844
3080,J2X4Z9,Canada,45.292367,-73.233336,87722.3732806704
3081,J2X4B5,Canada,45.293128,-73.229967,87484.3621515792
3082,J2W1X2,Canada,45.340141,-73.299386,87467.87848728901
3083,J2W1X2,Canada,45.340141,-73.299386,87467.87848728901
3084,J2Y1A7,Canada,45.315955,-73.318952,90440.36364852462
3085,J2W2J1,Canada,45.351978,-73.276943,85288.67722593572
3086,J2W1X7,Canada,45.337692,-73.299383,87656.47058123091
3087,J2W3A5,Canada,45.364086,-73.30866,86182.50055601206
3088,J2W0B8,Canada,45.356622,-73.290798,85718.13149782109
3089,J2W1V4,Canada,45.349271,-73.301101,86865.83659133491
3090,J2W0C1,Canada,45.349563,-73.287163,86051.82267473475
3091,J2W3B6,Canada,45.342129,-73.2921,86903.35920394858
3092,J2Y1B4,Canada,45.309863,-73.307478,90278.51084068336
3093,J2X5M6,Canada,45.318057,-73.227281,85278.73075484496
3094,J2W2C9,Canada,45.360777,-73.265912,83987.78356940973
3095,J2X4J3,Canada,45.327304,-73.256662,86105.3180156372
3096,J2W0A7,Canada,45.35469,-73.277429,85107.01646603741
3097,J2W2A7,Canada,45.378187,-73.255468,82060.6130083159
3098,J2W1R8,Canada,45.344778,-73.274564,85713.42428590867
3099,J2W1Z1,Canada,45.342117,-73.298068,87241.30959732868
3100,J2W2H1,Canada,45.327396,-73.29787,88370.30386859697
3101,J2W1X9,Canada,45.342104,-73.302765,87508.37736935147
3102,J2W1R1,Canada,45.345614,-73.269998,85393.22101613258
3103,J2X5R8,Canada,45.32331,-73.251029,86120.59995254438
3104,J2W2T6,Canada,45.360037,-73.295322,85717.65105380454
3105,J2W3A4,Canada,45.335974,-73.294979,87541.46510709604
3106,J2W2Z7,Canada,45.356655,-73.302913,86409.1402631589
3107,J2X1L8,Canada,45.310955,-73.232516,86138.87938029981
3108,J2W2B3,Canada,45.371559,-73.256467,82624.44590643821
3109,J2X5W1,Canada,45.322892,-73.248996,86044.59239059189
3110,J2W1H6,Canada,45.348192,-73.291897,86425.18455558979
3111,J2X2C3,Canada,45.303008,-73.24372,87383.58518892039
3112,J2X3P2,Canada,45.301219,-73.237398,87198.73507446775
3113,J2W1S8,Canada,45.379422,-73.293614,84165.90665313309
3114,J2W1J6,Canada,45.358699,-73.30599,86432.05045058101
3115,J2W1K8,Canada,45.354224,-73.301639,86520.06693460082
3116,J2X2S9,Canada,45.277661,-73.229802,88775.73042780285
3117,J2W0A8,Canada,45.356209,-73.2783,85039.46495000822
3118,J2W1A4,Canada,45.388543,-73.364339,87721.06221438218
3119,J2W2J4,Canada,45.359291,-73.296711,85853.78591344849
3120,J2W1H1,Canada,45.34516,-73.295589,86867.12798448915
3121,J2Y1A4,Canada,45.316467,-73.33814,91481.33630423968
3122,J2Y1A3,Canada,45.315261,-73.340124,91686.37724023039
3123,J2W2N8,Canada,45.347321,-73.277568,85684.14586441753
3124,J2W1R1,Canada,45.345614,-73.269998,85393.22101613258
3125,J2W2X1,Canada,45.374538,-73.356533,88241.09652232646
3126,J2X5R9,Canada,45.347483,-73.255788,84456.80214568076
3127,J2Y1A4,Canada,45.316467,-73.33814,91481.33630423968
3128,J2W1R2,Canada,45.347219,-73.275769,85591.118190628
3129,J2W3A2,Canada,45.341391,-73.302677,87558.078080613
3130,J2W1Z1,Canada,45.342117,-73.298068,87241.30959732868
3131,J2W2P4,Canada,45.344399,-73.278536,85965.22340945165
3132,J2W3C7,Canada,45.342737,-73.278558,86095.68951245022
3133,J2W0C7,Canada,45.355651,-73.289365,85710.48088205779
3134,J2W3A4,Canada,45.335974,-73.294979,87541.46510709604
3135,J2Y1B3,Canada,45.307375,-73.308796,90547.46131913459
3136,J2W1A9,Canada,45.376653,-73.361688,88399.70766401046
3137,J2W2N3,Canada,45.34673,-73.277156,85706.86276486686
3138,J2Y1K9,Canada,45.317967,-73.305572,89536.42601406475
3139,J2X3P6,Canada,45.315606,-73.239876,86147.43541507571
3140,J2X4W5,Canada,45.281384,-73.240027,88986.71650081787
3141,J2X4W5,Canada,45.281384,-73.240027,88986.71650081787
3142,J2Y1K9,Canada,45.317967,-73.305572,89536.42601406475
3143,J2Y1A4,Canada,45.316467,-73.33814,91481.33630423968
3144,J2L6H8,Canada,0,0,8672420.421869809
3145,J2W3L8,Canada,0,0,8672420.421869809
3146,J2W1J7,Canada,45.356649,-73.308717,86743.51089746646
3147,J2W1G8,Canada,45.344396,-73.290545,86640.7524249321
3148,J2W2A7,Canada,45.378187,-73.255468,82060.6130083159
3149,J2W1P9,Canada,45.346205,-73.270025,85348.6236510478
3150,J2Y1E9,Canada,45.369138,-73.381308,90115.10348375826
3151,J2X2Y1,Canada,45.291933,-73.242889,88255.28977453405
3152,J2X5M8,Canada,45.334054,-73.23957,84636.33484769004
3153,J2X4N9,Canada,45.2924,-73.231454,87622.13829033126
3154,J2W1H6,Canada,45.348192,-73.291897,86425.18455558979
3155,J2X2S4,Canada,45.284335,-73.230589,88253.4409926218
3156,J2Y1E5,Canada,45.343557,-73.374872,91572.86706435756
3157,J2Y1K7,Canada,45.318676,-73.30601,89505.33463698656
3158,J2X1A1,Canada,45.316765,-73.239812,86049.45272983087
3159,J2W1H6,Canada,45.348192,-73.291897,86425.18455558979
3160,J2W2B3,Canada,45.371559,-73.256467,82624.44590643821
3161,J2W3A2,Canada,45.341391,-73.302677,87558.078080613
3162,J2W3A7,Canada,45.348015,-73.283799,85981.05383153007
3163,J2W1Z6,Canada,45.382102,-73.254186,81689.38482311317
3164,J2W1R8,Canada,45.344778,-73.274564,85713.42428590867
3165,J2W2B1,Canada,45.37357,-73.251894,82211.10588804899
3166,J2X5R8,Canada,45.32331,-73.251029,86120.59995254438
3167,J2Y119,Canada,0,0,8672420.421869809
3168,J2W2V6,Canada,45.340322,-73.29208,87041.84714126779
3169,J2W3E4,Canada,45.355619,-73.272525,84758.60669124778
3170,J2X5J5,Canada,45.291011,-73.233978,87868.82786552959
3171,J2X4X1,Canada,45.290666,-73.231361,87762.27946207213
3172,J2W2J1,Canada,45.351978,-73.276943,85288.67722593572
